id,lat,lon,name,poi_type,h3_res_4,h3_res_6,h3_res_8,census_tract
10045011972,41.8675973,-87.6420055,Mimi’s Tacos & French Fries,restaurant,842664dffffffff,862664c1fffffff,882664c1a7fffff,17031841900
10046174311,41.9760829,-87.9046189,Connect To Chicago,bar,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
10046181054,41.9766579,-87.9054561,Summer House Santa Monica,restaurant,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
10052674804,41.9320601,-87.715625,Consignment Lounge,bar,842664dffffffff,862664ca7ffffff,882664ca03fffff,17031210602
10052778453,41.838425,-87.6325479,Dragon Bowl,restaurant,842664dffffffff,862664cf7ffffff,882664cf55fffff,17031340400
10061549413,41.9684499,-87.7279003,Jerez,restaurant,842664dffffffff,862664d9fffffff,882664d993fffff,17031140301
10061549416,41.9768167,-87.7288675,Mayflower,restaurant,842664dffffffff,862664d9fffffff,882664d991fffff,17031130200
10062117656,42.0080346,-87.6663586,Mission Control Arcade Bar,bar,842664dffffffff,862664d8fffffff,882664d8c1fffff,17031010600
10066974929,41.9530277,-87.6498559,El Mariachi Tequila Bar & Grill,restaurant,842664dffffffff,862664c17ffffff,882664c169fffff,17031832100
10068085447,41.9951859,-87.7125119,Sushi World,restaurant,842664dffffffff,862664d9fffffff,882664d9dbfffff,17031130100
10073933786,41.7476591,-87.5863477,Beggars Pizza,restaurant,842664dffffffff,862664ccfffffff,882664ccc5fffff,17031834300
10073956274,41.7063587,-87.643252,Beggars Pizza,restaurant,8426645ffffffff,862664567ffffff,8826645669fffff,17031730700
10073956279,41.8102116,-87.5921194,Beggars Pizza,restaurant,842664dffffffff,862664ce7ffffff,882664ce35fffff,17031390100
10076003487,41.8923954,-87.6576091,Big Star Mariscos,restaurant,842664dffffffff,862664cafffffff,882664cad1fffff,17031243400
10080657722,41.9537142,-87.6498295,Amici - Chicago,restaurant,842664dffffffff,862664c17ffffff,882664c169fffff,17031832100
10080657724,41.9544579,-87.6500994,Nano Ramen and Sushi,restaurant,842664dffffffff,862664c17ffffff,882664c169fffff,17031832100
10080660395,41.9593779,-87.7279358,Kunafa Nabulsia,restaurant,842664dffffffff,862664ca7ffffff,882664ca69fffff,17031160300
10081066414,41.8949612,-87.6314006,etta,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081700
10089743231,41.9977241,-87.7072509,Hadramout Restaurant,restaurant,842664dffffffff,862664d8fffffff,882664d9dbfffff,17031020601
10093728942,41.9513404,-87.6494706,Pancake Cafe,cafe,842664dffffffff,862664c17ffffff,882664c169fffff,17031060800
10094467261,41.9680051,-87.7404807,Mayfair Restaurant,restaurant,842664dffffffff,862664d9fffffff,882664d997fffff,17031160100
10094467262,41.9680015,-87.7402172,Coffee Chat,cafe,842664dffffffff,862664d9fffffff,882664d997fffff,17031160100
10096318529,41.9327079,-87.642929,Wheat's End Cafe,restaurant,842664dffffffff,862664c17ffffff,882664c101fffff,17031070102
10109090343,41.9596897,-87.7281057,Zebda,restaurant,842664dffffffff,862664ca7ffffff,882664ca69fffff,17031160300
10110142359,41.8746969,-87.650147,Starbucks,cafe,842664dffffffff,862664cafffffff,882664c1a5fffff,17031841900
10110210762,41.7953662,-87.5821181,Unbeatable Eatables,restaurant,842664dffffffff,862664cc7ffffff,882664cc59fffff,17031410900
10110248103,41.7997121,-87.5878892,Roti,restaurant,842664dffffffff,862664cc7ffffff,882664ce37fffff,17031410800
10111601500,41.8794397,-87.6246491,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
10112504033,41.8871055,-87.7176993,,restaurant,842664dffffffff,862664cafffffff,882664caadfffff,17031836800
10119856356,41.7994126,-87.5898244,Strings Ramen,restaurant,842664dffffffff,862664cc7ffffff,882664ce37fffff,17031410800
10122139317,41.903,-87.6784623,World Nutrition,restaurant,842664dffffffff,862664cafffffff,882664cac1fffff,17031242300
10155920129,41.9221523,-87.6385626,Green Tea Japanese Restaurant,restaurant,842664dffffffff,862664c17ffffff,882664c103fffff,17031071400
10213368548,41.8800453,-87.6653266,FROTH,cafe,842664dffffffff,862664cafffffff,882664ca9dfffff,17031833100
10213368549,41.8799533,-87.6651737,Bunker,restaurant,842664dffffffff,862664cafffffff,882664ca9dfffff,17031833100
10222965518,41.8824106,-87.6404265,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1adfffff,17031280100
10236563343,41.8796256,-87.626738,JJ Fish & Chicken,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
10249068002,41.9540921,-87.6500846,Asian Mix Cafe,restaurant,842664dffffffff,862664c17ffffff,882664c169fffff,17031832100
10250980405,41.9351626,-87.7171238,Sipping Turtle Cafe,cafe,842664dffffffff,862664ca7ffffff,882664ca01fffff,17031210602
10253520969,41.896759,-87.6349182,Penelope's Vegan Taqueria,restaurant,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
10266322697,41.9164231,-87.6870877,Starbucks,cafe,842664dffffffff,862664cafffffff,882664cacdfffff,17031222200
10285054513,41.9850361,-87.6989719,Afghan Bamyan Kabob,restaurant,842664dffffffff,862664d8fffffff,882664d8a9fffff,17031020801
10291954646,41.8084679,-87.6629634,Tom's Place Pancake House,restaurant,842664dffffffff,862664cf7ffffff,882664cf37fffff,17031611200
10305935852,42.0077563,-87.6654393,Asian Station,restaurant,842664dffffffff,862664d8fffffff,882664d8c1fffff,17031010501
10313004437,41.765229,-87.7229475,Buffet City,restaurant,8426645ffffffff,86266452fffffff,88266452cbfffff,17031650500
10555529389,41.9676983,-87.6877343,Jerry's Sandwiches,restaurant,842664dffffffff,862664d8fffffff,882664d8b5fffff,17031040600
10562958394,41.8780678,-87.647571,Zeus Restaurant,restaurant,842664dffffffff,862664cafffffff,882664c1a5fffff,17031833100
10567134217,41.9683002,-87.6971601,Tiba Restaurant,restaurant,842664dffffffff,862664d8fffffff,882664d8a3fffff,17031040700
10567134218,41.9693299,-87.708072,Halal Inn,restaurant,842664dffffffff,862664d8fffffff,882664d8a7fffff,17031140100
10567134220,41.9699249,-87.7081096,Antepli Turkish Gourmet,restaurant,842664dffffffff,862664d8fffffff,882664d8a7fffff,17031140100
10583112892,41.8519483,-87.6322068,Daiquan Noodles,restaurant,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
10583112893,41.8518966,-87.6321374,Tbaar,cafe,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
10583112894,41.8515649,-87.6321584,Oriental Tea House,cafe,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
10584956051,41.9225499,-87.6444508,Allende,restaurant,842664dffffffff,862664c17ffffff,882664c107fffff,17031071200
10586422005,41.8984478,-87.628421,Big Shoulders Cafe,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081100
10591994606,41.9376222,-87.6663067,Doppio Coffee Hkuse,cafe,842664dffffffff,862664c17ffffff,882664c167fffff,17031062700
10602932100,41.8812877,-87.6263667,Naf Naf Grill,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
10605258193,41.9653003,-87.655815,Tesfa Ethiopian Cuisine,restaurant,842664dffffffff,862664d8fffffff,882664d897fffff,17031830700
10628518818,41.8626549,-87.6927617,Momentum Coffee,cafe,842664dffffffff,862664cafffffff,882664cab1fffff,17031843300
10651020905,41.8546012,-87.6328454,Veggie House,restaurant,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
10655866657,41.8960931,-87.6490935,Eggholic,restaurant,842664dffffffff,862664cafffffff,882664cad9fffff,17031243500
10679304040,41.8001461,-87.5883188,Stan's Donuts & Coffee,cafe,842664dffffffff,862664cc7ffffff,882664ce37fffff,17031410800
10697866114,41.9065596,-87.686898,Sun Rey Cafe,cafe,842664dffffffff,862664cafffffff,882664cac5fffff,17031241200
10722510306,41.8562986,-87.6235836,La Cantina Bar & Grill,restaurant,842664dffffffff,862664c1fffffff,882664c1b5fffff,17031330100
10726075393,41.9018628,-87.6371084,The School House,cafe,842664dffffffff,862664c17ffffff,882664c133fffff,17031838300
10727010255,41.8954861,-87.6771859,Hummus Grill,restaurant,842664dffffffff,862664cafffffff,882664ca89fffff,17031243000
10746456983,41.8087733,-87.643558,Bell Heir’s BBQ,restaurant,842664dffffffff,862664cf7ffffff,882664cc6dfffff,17031843800
10746733624,41.9179559,-87.6535388,Starbucks,cafe,842664dffffffff,862664c17ffffff,882664c13dfffff,17031832600
10752009860,41.9528934,-87.7766211,Burgundy Restaurant,restaurant,842664dffffffff,862664cb7ffffff,882664cb55fffff,17031150600
10752015692,41.9528919,-87.7757387,Chicago Billiard Cafe,cafe,842664dffffffff,862664cb7ffffff,882664cb55fffff,17031150600
10752030604,41.9530748,-87.786002,Pizza y Pan pa'ya,restaurant,842664dffffffff,862664cb7ffffff,882664cb55fffff,17031150502
10752067379,41.9530494,-87.7862896,Magic Jug,restaurant,842664dffffffff,862664cb7ffffff,882664cb55fffff,17031150502
10752081690,41.9543481,-87.7869914,Gosa Tea,cafe,842664dffffffff,862664cb7ffffff,882664cb09fffff,17031170100
10757801230,41.9826831,-87.6684041,The Understudy,cafe,842664dffffffff,862664d8fffffff,882664d881fffff,17031030800
10774242738,41.810119,-87.5921242,Caribbean Jerk Joint,restaurant,842664dffffffff,862664ce7ffffff,882664ce35fffff,17031390100
10778999917,41.9100854,-87.7302763,Tasa Coffee Roasters,cafe,842664dffffffff,862664c87ffffff,882664ca37fffff,17031230500
10784632754,41.8796756,-87.6474707,CityBird Tenders,restaurant,842664dffffffff,862664cafffffff,882664c1a5fffff,17031833100
10788368689,41.8799035,-87.6339775,Lotus Banh Mi,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
10788587870,41.8814045,-87.6263734,Jiao By Qing Xiang Yuan Dumplings,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
10801204146,41.9631976,-87.6563989,Starbucks,cafe,842664dffffffff,862664d8fffffff,882664d897fffff,17031830700
10801204169,41.9618976,-87.6541637,Drink Happy Thoughts,cafe,842664dffffffff,862664d8fffffff,882664d897fffff,17031031502
10801204180,41.9652326,-87.6575982,Lucy's,restaurant,842664dffffffff,862664d8fffffff,882664d897fffff,17031830700
10801204182,41.9643371,-87.6543537,Wabi Sabi,restaurant,842664dffffffff,862664d8fffffff,882664d897fffff,17031031502
10801204184,41.963096,-87.6557597,Miso,restaurant,842664dffffffff,862664d8fffffff,882664d897fffff,17031830700
10801274520,41.9598588,-87.6470432,Sunflower Bakery & Cafe,cafe,842664dffffffff,862664c17ffffff,882664d893fffff,17031031400
10825655168,41.949283,-87.6755221,Lincoln Cafe and Market,cafe,842664dffffffff,862664c17ffffff,882664c165fffff,17031050600
10833035359,41.7808227,-87.5881269,Leon's Bar-B-Q & Grill,restaurant,842664dffffffff,862664cc7ffffff,882664cc53fffff,17031420100
10833615531,41.8562178,-87.6274256,Burger Point,restaurant,842664dffffffff,862664c1fffffff,882664c1b5fffff,17031330200
10836410547,41.854599,-87.6303833,Laojiumen Hotpot,restaurant,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
10836410548,41.8545241,-87.6303828,Hello Jasmine,cafe,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
10836410549,41.8547514,-87.6303808,TSAoCAA,cafe,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
10836410550,41.854445,-87.6303764,TBD,restaurant,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
10857072631,41.9099919,-87.6345107,Fish Bar,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
10857072632,41.9106006,-87.6344953,Kanela Breakfast Club,cafe,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
10861479326,41.8097456,-87.5981129,Gorée Cuisine,restaurant,842664dffffffff,862664ce7ffffff,882664cc49fffff,17031390200
10866618551,41.8924096,-87.6230804,Ed Debevic's,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081403
10873137223,41.8978587,-87.6221824,M Burger,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081300
10873949676,41.8969553,-87.6283611,Friends Sushi,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081100
10879359781,41.9650757,-87.6860872,Caro Mio,restaurant,842664dffffffff,862664d8fffffff,882664d8b1fffff,17031040600
10895115125,41.8325884,-87.6164715,Home Run Inn Pizzeria,restaurant,842664dffffffff,862664cf7ffffff,882664cf53fffff,17031351000
10907150800,41.82361,-87.6228545,Pearl's Place Restaurant,restaurant,842664dffffffff,862664cf7ffffff,882664cf19fffff,17031835900
10919511411,41.936711,-87.7857186,Jasmine Rise,restaurant,842664dffffffff,862664cb7ffffff,882664cb1dfffff,17031190401
10922694297,41.8833469,-87.6336916,Corner Bakery,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
10925526109,41.8811837,-87.6354975,FARE,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031839100
10925526276,41.8813976,-87.6336281,Mezza,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
10925578829,41.8809714,-87.6321592,Protein Bar & Kitchen,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
10925578830,41.8807942,-87.6321521,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
10925917591,41.8815611,-87.6263819,Adamus Lounge,bar,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
10926209125,41.872635,-87.6337917,Bubble & Brew,cafe,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839000
10926445089,41.9397809,-87.6560807,"Coffee, Hip-Hop & Mental Health",cafe,842664dffffffff,862664c17ffffff,882664c163fffff,17031062900
10929311572,41.8845993,-87.6346266,Francois Frankie,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031839100
10930617899,41.8851837,-87.630754,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
10942408377,41.8882631,-87.6288306,House of Blues,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081600
10942941200,41.8867089,-87.625579,Morton's The Steakhouse,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
10942941209,41.8864786,-87.6247946,Venteux Brasserie,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
10942941217,41.885954,-87.6247928,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
10943438463,41.9955808,-87.7859068,Pasta D'Arte,restaurant,842664dffffffff,862664d9fffffff,882664d9adfffff,17031100100
10944728140,41.8813727,-87.6317271,Silk Road of Chicago,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
10945307449,41.878464,-87.6359683,Sushi-san,restaurant,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
10945307451,41.8785288,-87.6360163,Tortazo,restaurant,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
10945307452,41.8785308,-87.6357656,Brownbag,restaurant,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
10945307453,41.8784768,-87.6360132,Market Creations,restaurant,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
10945307456,41.8784243,-87.6360111,Joe & The Juice,cafe,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
10945326829,41.8791594,-87.6357288,Kindling,restaurant,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
10951807592,41.8882798,-87.6256514,Chiya Chai,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
10951807594,41.8883152,-87.6255701,Feed Your Head,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
10956018570,41.9321635,-87.6449162,XO Marshmallow,cafe,842664dffffffff,862664c17ffffff,882664c105fffff,17031070200
10958262988,41.9185122,-87.6378973,Sai Mai,restaurant,842664dffffffff,862664c17ffffff,882664c139fffff,17031071400
10965211559,41.8646081,-87.6470706,Starbucks,cafe,842664dffffffff,862664cf7ffffff,882664cf4dfffff,17031841900
10971341176,41.8845383,-87.6857214,Black Excellence Coffee,cafe,842664dffffffff,862664cafffffff,882664ca81fffff,17031837800
10971474405,41.8817986,-87.6550926,Vietfive Coffee,cafe,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
10974086037,41.8792601,-87.6347857,Blackwood BBQ,restaurant,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
10978267253,41.974943,-87.8903558,The Goddess and Grocer,cafe,8427593ffffffff,86275934fffffff,88275934e9fffff,17031980000
11005449297,41.9776104,-87.6604419,Starbucks,cafe,842664dffffffff,862664d8fffffff,882664d89dfffff,17031030800
11005449298,41.9788187,-87.6603507,Buffalo Wild Wings,restaurant,842664dffffffff,862664d8fffffff,882664d89dfffff,17031030800
11008037775,41.8955982,-87.7183741,The Egg Roll Factory,restaurant,842664dffffffff,862664cafffffff,882664cae7fffff,17031231200
11021348933,41.9470565,-87.6741252,Loba Pastry + Coffee,cafe,842664dffffffff,862664c17ffffff,882664c165fffff,17031050600
11048824305,41.9284861,-87.6420525,Kala,restaurant,842664dffffffff,862664c17ffffff,882664c107fffff,17031070102
11051937205,41.9424733,-87.6442993,Wakamono,restaurant,842664dffffffff,862664c17ffffff,882664c10dfffff,17031061901
11054077632,41.8822092,-87.630453,Copper Club,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
11055225905,41.9683126,-87.6881542,Artango Bar & Steakhouse,restaurant,842664dffffffff,862664d8fffffff,882664d8bdfffff,17031040600
11055871119,41.9185232,-87.6898453,Stay Café,cafe,842664dffffffff,862664ca7ffffff,882664ca13fffff,17031221500
11059589102,41.9278806,-87.7267002,El Cubanito,restaurant,842664dffffffff,862664ca7ffffff,882664ca3dfffff,17031220702
11062671338,41.9665695,-87.6789562,Pita Express,restaurant,842664dffffffff,862664d8fffffff,882664d8b1fffff,17031830800
11064312683,41.892164,-87.6263766,Eataly,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
11064343975,41.886428,-87.6336979,Hero Coffee Bar,cafe,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
11065147595,41.8672241,-87.6260826,Sip & Savor,cafe,842664dffffffff,862664c1fffffff,882664c1a3fffff,17031330100
11065147596,41.8679773,-87.6260656,Jet's Pizza,restaurant,842664dffffffff,862664c1fffffff,882664c1a3fffff,17031320600
11065605704,41.9265044,-87.6976488,Testaccio,restaurant,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031220400
11065849078,41.8752832,-87.6273476,Blaze Pizza,restaurant,842664dffffffff,862664c1fffffff,882664c1abfffff,17031320400
11065849080,41.874626,-87.6273479,Gong Cha,cafe,842664dffffffff,862664c1fffffff,882664c1abfffff,17031320400
11065849734,41.8786811,-87.6263301,Industry Ales,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
11068226422,41.8691197,-87.6648064,De Pasada,restaurant,842664dffffffff,862664cafffffff,882664ca91fffff,17031283100
11069862691,41.8878148,-87.6156494,Taco Rio,restaurant,842664dffffffff,862664c1fffffff,882664c18dfffff,17031320100
11070227607,41.794795,-87.6005079,Roux,restaurant,842664dffffffff,862664cc7ffffff,882664cc43fffff,17031836200
11077810054,41.9518798,-87.7162162,Leona's,restaurant,842664dffffffff,862664ca7ffffff,882664ca47fffff,17031160800
11088285634,41.8964765,-87.6293462,Philz Coffee,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081600
11088290352,41.8959735,-87.6309951,Liva at Chicago Winery,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081700
11088315712,41.8962151,-87.6285913,Gemini Grill,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081600
11088315713,41.894911,-87.6343486,Avli,restaurant,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
11098487459,41.8825878,-87.6372846,Espresso and Milk,cafe,842664dffffffff,862664c1fffffff,882664c1adfffff,17031839100
11098530575,41.8771492,-87.6350154,Saucy Porka,restaurant,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
11098530576,41.8771998,-87.6350065,Bereket,restaurant,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
11098535184,41.8841002,-87.6372917,Bar Mar,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031839100
11098535185,41.8839976,-87.6373114,Bazaar Meat,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031839100
11098556507,41.8776459,-87.6371076,Heritage Outpost,cafe,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
